name,display_name,data_type,chart_type
"Taiwan, Deflator, Activity, Tertiary, Financial and insurance, % YoY","Taiwan, Deflator, Activity, Tertiary, Financial and insurance, % YoY",None,line
"Taiwan, Deflator, Activity, Tertiary, Financial and insurance, Index","Taiwan, Deflator, Activity, Tertiary, Financial and insurance, Index",None,line
"Taiwan, Deflator, Activity, Tertiary, Human health and social work, % YoY","Taiwan, Deflator, Activity, Tertiary, Human health and social work, % YoY",None,line
"Taiwan, Deflator, Activity, Tertiary, Human health and social work, Index","Taiwan, Deflator, Activity, Tertiary, Human health and social work, Index",None,line
"Taiwan, Deflator, Activity, Tertiary, Index","Taiwan, Deflator, Activity, Tertiary, Index",None,line
"Taiwan, Deflator, Activity, Tertiary, Information and communication, % YoY","Taiwan, Deflator, Activity, Tertiary, Information and communication, % YoY",None,line
"Taiwan, Deflator, Activity, Tertiary, Information and communication, Index","Taiwan, Deflator, Activity, Tertiary, Information and communication, Index",None,line
"Taiwan, Deflator, Activity, Tertiary, Other services, % YoY","Taiwan, Deflator, Activity, Tertiary, Other services, % YoY",None,line
"Taiwan, Deflator, Activity, Tertiary, Other services, Index","Taiwan, Deflator, Activity, Tertiary, Other services, Index",None,line
"Taiwan, Deflator, Activity, Tertiary, Professional, scientific and technical services, % YoY","Taiwan, Deflator, Activity, Tertiary, Professional, scientific and technical services, % YoY",None,line
"Taiwan, Deflator, Activity, Tertiary, Professional, scientific and technical services, Index","Taiwan, Deflator, Activity, Tertiary, Professional, scientific and technical services, Index",None,line
"Taiwan, Deflator, Activity, Tertiary, Public administration, defence and social security, % YoY","Taiwan, Deflator, Activity, Tertiary, Public administration, defence and social security, % YoY",None,line
"Taiwan, Deflator, Activity, Tertiary, Public administration, defence and social security, Index","Taiwan, Deflator, Activity, Tertiary, Public administration, defence and social security, Index",None,line
"Taiwan, Deflator, Activity, Tertiary, Real estate, % YoY","Taiwan, Deflator, Activity, Tertiary, Real estate, % YoY",None,line
"Taiwan, Deflator, Activity, Tertiary, Real estate, Index","Taiwan, Deflator, Activity, Tertiary, Real estate, Index",None,line
"Taiwan, Deflator, Activity, Tertiary, Support services, % YoY","Taiwan, Deflator, Activity, Tertiary, Support services, % YoY",None,line
"Taiwan, Deflator, Activity, Tertiary, Support services, Index","Taiwan, Deflator, Activity, Tertiary, Support services, Index",None,line
"Taiwan, Deflator, Activity, Tertiary, Transport and storage, % YoY","Taiwan, Deflator, Activity, Tertiary, Transport and storage, % YoY",None,line
"Taiwan, Deflator, Activity, Tertiary, Transport and storage, Index","Taiwan, Deflator, Activity, Tertiary, Transport and storage, Index",None,line
"Taiwan, Deflator, Activity, Tertiary, Wholesale and retail, % YoY","Taiwan, Deflator, Activity, Tertiary, Wholesale and retail, % YoY",None,line
"Taiwan, Deflator, Activity, Tertiary, Wholesale and retail, Index","Taiwan, Deflator, Activity, Tertiary, Wholesale and retail, Index",None,line
"Taiwan, Deflator, Activity, Total excluding statistical disrepancy, % YoY","Taiwan, Deflator, Activity, Total excluding statistical disrepancy, % YoY",None,line
"Taiwan, Deflator, Activity, Total excluding statistical disrepancy, Index","Taiwan, Deflator, Activity, Total excluding statistical disrepancy, Index",None,line
"Taiwan, Deflator, Activity, Total excluding taxes and statistical discrepancy, % YoY","Taiwan, Deflator, Activity, Total excluding taxes and statistical discrepancy, % YoY",None,line
"Taiwan, Deflator, Activity, Total excluding taxes and statistical discrepancy, Index","Taiwan, Deflator, Activity, Total excluding taxes and statistical discrepancy, Index",None,line
"Taiwan, Deflator, Activity, Value-Added Tax, % YoY","Taiwan, Deflator, Activity, Value-Added Tax, % YoY",None,line
"Taiwan, Deflator, Activity, Value-Added Tax, Index","Taiwan, Deflator, Activity, Value-Added Tax, Index",None,line
"Taiwan, Deflator, Expenditure, Domestic Demand, Government Consumption, Index","Taiwan, Deflator, Expenditure, Domestic Demand, Government Consumption, Index",None,line
"Taiwan, Deflator, Expenditure, Domestic Demand, Government Consumption, SA, Index","Taiwan, Deflator, Expenditure, Domestic Demand, Government Consumption, SA, Index",None,line
"Taiwan, Deflator, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Index","Taiwan, Deflator, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Index",None,line
"Taiwan, Deflator, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Index.1","Taiwan, Deflator, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Index.1",None,line
"Taiwan, Deflator, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, SA, Index","Taiwan, Deflator, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, SA, Index",None,line
"Taiwan, Deflator, Expenditure, Domestic Demand, Private Consumption, Index","Taiwan, Deflator, Expenditure, Domestic Demand, Private Consumption, Index",None,line
"Taiwan, Deflator, Expenditure, Domestic Demand, Private Consumption, SA, Index","Taiwan, Deflator, Expenditure, Domestic Demand, Private Consumption, SA, Index",None,line
"Taiwan, Deflator, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, Index","Taiwan, Deflator, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, Index",None,line
"Taiwan, Deflator, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, SA, Index","Taiwan, Deflator, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, SA, Index",None,line
"Taiwan, Deflator, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Services, Index","Taiwan, Deflator, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Services, Index",None,line
"Taiwan, Deflator, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Services, SA, Index","Taiwan, Deflator, Expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Services, SA, Index",None,line
"Taiwan, Deflator, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, Index","Taiwan, Deflator, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, Index",None,line
"Taiwan, Deflator, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, SA, Index","Taiwan, Deflator, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, SA, Index",None,line
"Taiwan, Deflator, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Services, Index","Taiwan, Deflator, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Services, Index",None,line
"Taiwan, Deflator, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Services, SA, Index","Taiwan, Deflator, Expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Services, SA, Index",None,line
"Taiwan, NGDP, Activity, % YoY","Taiwan, NGDP, Activity, % YoY",None,line
"Taiwan, NGDP, Activity, Import Duties, % YoY","Taiwan, NGDP, Activity, Import Duties, % YoY",None,line
"Taiwan, NGDP, Activity, Import Duties, TWD bn","Taiwan, NGDP, Activity, Import Duties, TWD bn",None,line
"Taiwan, NGDP, Activity, Primary, % YoY","Taiwan, NGDP, Activity, Primary, % YoY",None,line
"Taiwan, NGDP, Activity, Primary, Agriculture, % YoY","Taiwan, NGDP, Activity, Primary, Agriculture, % YoY",None,line
"Taiwan, NGDP, Activity, Primary, Agriculture, TWD bn","Taiwan, NGDP, Activity, Primary, Agriculture, TWD bn",None,line
"Taiwan, NGDP, Activity, Primary, Mining, % YoY","Taiwan, NGDP, Activity, Primary, Mining, % YoY",None,line
"Taiwan, NGDP, Activity, Primary, Mining, TWD bn","Taiwan, NGDP, Activity, Primary, Mining, TWD bn",None,line
"Taiwan, NGDP, Activity, Primary, TWD bn","Taiwan, NGDP, Activity, Primary, TWD bn",None,line
"Taiwan, NGDP, Activity, Secondary, % YoY","Taiwan, NGDP, Activity, Secondary, % YoY",None,line
"Taiwan, NGDP, Activity, Secondary, Construction, % YoY","Taiwan, NGDP, Activity, Secondary, Construction, % YoY",None,line
"Taiwan, NGDP, Activity, Secondary, Construction, TWD bn","Taiwan, NGDP, Activity, Secondary, Construction, TWD bn",None,line
"Taiwan, NGDP, Activity, Secondary, Manufacturing, % YoY","Taiwan, NGDP, Activity, Secondary, Manufacturing, % YoY",None,line
"Taiwan, NGDP, Activity, Secondary, Manufacturing, TWD bn","Taiwan, NGDP, Activity, Secondary, Manufacturing, TWD bn",None,line
"Taiwan, NGDP, Activity, Secondary, TWD bn","Taiwan, NGDP, Activity, Secondary, TWD bn",None,line
"Taiwan, NGDP, Activity, Secondary, Utilities, % YoY","Taiwan, NGDP, Activity, Secondary, Utilities, % YoY",None,line
"Taiwan, NGDP, Activity, Secondary, Utilities, Electricity and gas, % YoY","Taiwan, NGDP, Activity, Secondary, Utilities, Electricity and gas, % YoY",None,line
"Taiwan, NGDP, Activity, Secondary, Utilities, Electricity and gas, TWD bn","Taiwan, NGDP, Activity, Secondary, Utilities, Electricity and gas, TWD bn",None,line
"Taiwan, NGDP, Activity, Secondary, Utilities, TWD bn","Taiwan, NGDP, Activity, Secondary, Utilities, TWD bn",None,line
"Taiwan, NGDP, Activity, Secondary, Utilities, Water supply, % YoY","Taiwan, NGDP, Activity, Secondary, Utilities, Water supply, % YoY",None,line
"Taiwan, NGDP, Activity, Secondary, Utilities, Water supply, TWD bn","Taiwan, NGDP, Activity, Secondary, Utilities, Water supply, TWD bn",None,line
"Taiwan, NGDP, Activity, TWD bn","Taiwan, NGDP, Activity, TWD bn",None,line
"Taiwan, NGDP, Activity, Tertiary, % YoY","Taiwan, NGDP, Activity, Tertiary, % YoY",None,line
"Taiwan, NGDP, Activity, Tertiary, Accommodation and food services, % YoY","Taiwan, NGDP, Activity, Tertiary, Accommodation and food services, % YoY",None,line
"Taiwan, NGDP, Activity, Tertiary, Accommodation and food services, TWD bn","Taiwan, NGDP, Activity, Tertiary, Accommodation and food services, TWD bn",None,line
"Taiwan, NGDP, Activity, Tertiary, Arts, sports and recreation, % YoY","Taiwan, NGDP, Activity, Tertiary, Arts, sports and recreation, % YoY",None,line
"Taiwan, NGDP, Activity, Tertiary, Arts, sports and recreation, TWD bn","Taiwan, NGDP, Activity, Tertiary, Arts, sports and recreation, TWD bn",None,line
"Taiwan, NGDP, Activity, Tertiary, Business, % YoY","Taiwan, NGDP, Activity, Tertiary, Business, % YoY",None,line
"Taiwan, NGDP, Activity, Tertiary, Business, TWD bn","Taiwan, NGDP, Activity, Tertiary, Business, TWD bn",None,line
"Taiwan, NGDP, Activity, Tertiary, Consumer, % YoY","Taiwan, NGDP, Activity, Tertiary, Consumer, % YoY",None,line
"Taiwan, NGDP, Activity, Tertiary, Consumer, TWD bn","Taiwan, NGDP, Activity, Tertiary, Consumer, TWD bn",None,line
"Taiwan, NGDP, Activity, Tertiary, Education, % YoY","Taiwan, NGDP, Activity, Tertiary, Education, % YoY",None,line
"Taiwan, NGDP, Activity, Tertiary, Education, TWD bn","Taiwan, NGDP, Activity, Tertiary, Education, TWD bn",None,line
"Taiwan, NGDP, Activity, Tertiary, Financial and insurance, % YoY","Taiwan, NGDP, Activity, Tertiary, Financial and insurance, % YoY",None,line
"Taiwan, NGDP, Activity, Tertiary, Financial and insurance, TWD bn","Taiwan, NGDP, Activity, Tertiary, Financial and insurance, TWD bn",None,line
"Taiwan, NGDP, Activity, Tertiary, Human health and social work, % YoY","Taiwan, NGDP, Activity, Tertiary, Human health and social work, % YoY",None,line
"Taiwan, NGDP, Activity, Tertiary, Human health and social work, TWD bn","Taiwan, NGDP, Activity, Tertiary, Human health and social work, TWD bn",None,line
"Taiwan, NGDP, Activity, Tertiary, Information and communication, % YoY","Taiwan, NGDP, Activity, Tertiary, Information and communication, % YoY",None,line
"Taiwan, NGDP, Activity, Tertiary, Information and communication, TWD bn","Taiwan, NGDP, Activity, Tertiary, Information and communication, TWD bn",None,line
"Taiwan, NGDP, Activity, Tertiary, Other services, % YoY","Taiwan, NGDP, Activity, Tertiary, Other services, % YoY",None,line
"Taiwan, NGDP, Activity, Tertiary, Other services, TWD bn","Taiwan, NGDP, Activity, Tertiary, Other services, TWD bn",None,line
"Taiwan, NGDP, Activity, Tertiary, Professional, scientific and technical services, % YoY","Taiwan, NGDP, Activity, Tertiary, Professional, scientific and technical services, % YoY",None,line
"Taiwan, NGDP, Activity, Tertiary, Professional, scientific and technical services, TWD bn","Taiwan, NGDP, Activity, Tertiary, Professional, scientific and technical services, TWD bn",None,line
"Taiwan, NGDP, Activity, Tertiary, Public administration, defence and social security, % YoY","Taiwan, NGDP, Activity, Tertiary, Public administration, defence and social security, % YoY",None,line
"Taiwan, NGDP, Activity, Tertiary, Public administration, defence and social security, TWD bn","Taiwan, NGDP, Activity, Tertiary, Public administration, defence and social security, TWD bn",None,line
"Taiwan, NGDP, Activity, Tertiary, Real estate, % YoY","Taiwan, NGDP, Activity, Tertiary, Real estate, % YoY",None,line
"Taiwan, NGDP, Activity, Tertiary, Real estate, TWD bn","Taiwan, NGDP, Activity, Tertiary, Real estate, TWD bn",None,line
"Taiwan, NGDP, Activity, Tertiary, Support services, % YoY","Taiwan, NGDP, Activity, Tertiary, Support services, % YoY",None,line
"Taiwan, NGDP, Activity, Tertiary, Support services, TWD bn","Taiwan, NGDP, Activity, Tertiary, Support services, TWD bn",None,line
"Taiwan, NGDP, Activity, Tertiary, TWD bn","Taiwan, NGDP, Activity, Tertiary, TWD bn",None,line
"Taiwan, NGDP, Activity, Tertiary, Transport and storage, % YoY","Taiwan, NGDP, Activity, Tertiary, Transport and storage, % YoY",None,line
"Taiwan, NGDP, Activity, Tertiary, Transport and storage, TWD bn","Taiwan, NGDP, Activity, Tertiary, Transport and storage, TWD bn",None,line
"Taiwan, NGDP, Activity, Tertiary, Wholesale and retail, % YoY","Taiwan, NGDP, Activity, Tertiary, Wholesale and retail, % YoY",None,line
"Taiwan, NGDP, Activity, Tertiary, Wholesale and retail, TWD bn","Taiwan, NGDP, Activity, Tertiary, Wholesale and retail, TWD bn",None,line
"Taiwan, NGDP, Activity, Total excluding statistical disrepancy, % YoY","Taiwan, NGDP, Activity, Total excluding statistical disrepancy, % YoY",None,line
"Taiwan, NGDP, Activity, Total excluding statistical disrepancy, TWD bn","Taiwan, NGDP, Activity, Total excluding statistical disrepancy, TWD bn",None,line
"Taiwan, NGDP, Activity, Total excluding taxes and statistical discrepancy, % YoY","Taiwan, NGDP, Activity, Total excluding taxes and statistical discrepancy, % YoY",None,line
"Taiwan, NGDP, Activity, Total excluding taxes and statistical discrepancy, TWD bn","Taiwan, NGDP, Activity, Total excluding taxes and statistical discrepancy, TWD bn",None,line
"Taiwan, NGDP, Activity, Value-Added Tax, % YoY","Taiwan, NGDP, Activity, Value-Added Tax, % YoY",None,line
"Taiwan, NGDP, Activity, Value-Added Tax, TWD bn","Taiwan, NGDP, Activity, Value-Added Tax, TWD bn",None,line
"Taiwan, NGDP, Expenditure, % SAAR","Taiwan, NGDP, Expenditure, % SAAR",None,line
"Taiwan, NGDP, Expenditure, % YoY","Taiwan, NGDP, Expenditure, % YoY",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Government Consumption, % SAAR","Taiwan, NGDP, Expenditure, Domestic Demand, Government Consumption, % SAAR",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Government Consumption, % YoY","Taiwan, NGDP, Expenditure, Domestic Demand, Government Consumption, % YoY",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Government Consumption, SA, % QoQ","Taiwan, NGDP, Expenditure, Domestic Demand, Government Consumption, SA, % QoQ",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Government Consumption, SA, TWD bn","Taiwan, NGDP, Expenditure, Domestic Demand, Government Consumption, SA, TWD bn",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Government Consumption, TWD bn","Taiwan, NGDP, Expenditure, Domestic Demand, Government Consumption, TWD bn",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, % SAAR","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, % SAAR",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, % YoY","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, % YoY",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, % YoY","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, % YoY",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, % YoY.1","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, % YoY.1",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, % YoY.2","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, % YoY.2",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, % YoY","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, % YoY",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, TWD bn","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, TWD bn",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, % YoY","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, % YoY",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Construction, % YoY","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Construction, % YoY",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Construction, TWD bn","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Construction, TWD bn",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Intellectual Property Products, % YoY","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Intellectual Property Products, % YoY",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Intellectual Property Products, TWD bn","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Intellectual Property Products, TWD bn",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Other Machinery and Equipment, % YoY","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Other Machinery and Equipment, % YoY",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Other Machinery and Equipment, TWD bn","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Other Machinery and Equipment, TWD bn",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, TWD bn","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, TWD bn",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Transport Equipment, % YoY","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Transport Equipment, % YoY",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Transport Equipment, TWD bn","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Transport Equipment, TWD bn",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Intellectual Property Products, % YoY","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Intellectual Property Products, % YoY",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Intellectual Property Products, TWD bn","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Intellectual Property Products, TWD bn",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Other Machinery and Equipment, % YoY","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Other Machinery and Equipment, % YoY",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Other Machinery and Equipment, TWD bn","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Other Machinery and Equipment, TWD bn",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, % YoY","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, % YoY",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Construction, % YoY","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Construction, % YoY",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Construction, TWD bn","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Construction, TWD bn",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Intellectual Property Products, % YoY","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Intellectual Property Products, % YoY",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Intellectual Property Products, TWD bn","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Intellectual Property Products, TWD bn",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Other Machinery and Equipment, % YoY","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Other Machinery and Equipment, % YoY",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Other Machinery and Equipment, TWD bn","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Other Machinery and Equipment, TWD bn",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, SA, % QoQ","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, SA, % QoQ",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, SA, TWD bn","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, SA, TWD bn",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, TWD bn","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, TWD bn",None,line
"Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Transport Equipment, % YoY","Taiwan, NGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Transport Equipment, % YoY",None,line
